spec,variable,coefficient,std_error,t_stat,p_value,N,n_regions,within_r2
B10_interaction,log_credit_total,0.06219807142567687,0.10811658145534085,0.575287070571767,0.5661743113876214,149,17,0.024085239023454053
B10_interaction,land_share,0.10659929852516874,0.25643898172958707,0.4156906949411337,0.6783787609454572,149,17,0.024085239023454053
B10_interaction,credit_x_land,-0.011392333087746441,0.03208605117059563,-0.35505562922578104,0.7231711907010543,149,17,0.024085239023454053
