spec,variable,coefficient,std_error,t_stat,p_value,N,n_regions,within_r2
B16_spline_kink_0.15pct,log_credit_total,0.03896262394342217,0.08084194498364103,0.48196049651337,0.6307118714233593,149,17,0.09954489065695526
B16_spline_kink_0.15pct,land_share,2.8245305979991797,1.0759641629377525,2.625115868438628,0.009789007776646264,149,17,0.09954489065695526
B16_spline_kink_0.15pct,land_above_kink,-2.8128734163322293,1.0732426746236994,-2.6209108926072844,0.009903806716737629,149,17,0.09954489065695526
