region_id,region_name,region_id_en,region_name_en,region_raw_source,year,women_farms,credit_kaf,credit_acc,credit_fund,credit_total,land_share,log_women_farms,log_credit_total,lag1_log_women_farms,lag1_log_credit_total,log_credit_kaf,lag1_log_credit_kaf,log_credit_acc,lag1_log_credit_acc,log_credit_fund,lag1_log_credit_fund,year_fe
Костанайская,Костанайская,kostanay,Kostanay,Костанайская,2015,948,418.2,1127.0,423.9,1969.1,12.1,6.855408798609927,7.585839581865036,,,6.038348133006832,,7.028201432058005,,6.051853847120766,,2015
Костанайская,Костанайская,kostanay,Kostanay,Костанайская,2016,1024,785.7,633.1,820.3,2239.1,0.29,6.932447891572508,7.714275786709766,6.855408798609927,7.585839581865036,6.667846981335197,6.038348133006832,6.452206670705986,7.028201432058005,6.710888450746147,6.051853847120766,2016
Костанайская,Костанайская,kostanay,Kostanay,Костанайская,2017,1157,187.6,237.0,727.0,1151.6,0.29,7.05444965813294,7.049775539002566,6.932447891572508,7.714275786709766,5.239628370199357,6.667846981335197,5.472270673671475,6.452206670705986,6.590301048196686,6.710888450746147,2017
Костанайская,Костанайская,kostanay,Kostanay,Костанайская,2018,1425,588.5,2674.0,994.1,4256.6,0.29,7.262628600974241,8.356460900223425,7.05444965813294,7.049775539002566,6.379274719977426,5.239628370199357,7.891704659330107,5.472270673671475,6.902843234621116,6.590301048196686,2018
Костанайская,Костанайская,kostanay,Kostanay,Костанайская,2019,3087,1663.0,786.0,841.7,3290.7,0.28,8.035278911144667,8.099159427632218,7.262628600974241,8.356460900223425,7.416979621381154,6.379274719977426,6.668228248417403,7.891704659330107,6.736611022778308,6.902843234621116,2019
Костанайская,Костанайская,kostanay,Kostanay,Костанайская,2020,1647,2457.5,1638.0,1211.0,5306.5,0.29,7.407317710469417,8.57687619357741,8.035278911144667,8.099159427632218,7.8073066868519945,7.416979621381154,7.40184157874383,6.668228248417403,7.10002716662926,6.736611022778308,2020
Костанайская,Костанайская,kostanay,Kostanay,Костанайская,2021,1678,2355.0,3190.0,909.0,6454.0,0.29,7.425953657077541,8.772610303280743,7.407317710469417,8.57687619357741,7.764720544771477,7.8073066868519945,8.068089626278244,7.40184157874383,6.813444599510896,7.10002716662926,2021
Костанайская,Костанайская,kostanay,Kostanay,Костанайская,2022,1702,4705.0,3584.3,,8289.3,0.31,7.440146680662688,9.022841435653092,7.425953657077541,8.772610303280743,8.456593569287309,7.764720544771477,8.184597431540945,8.068089626278244,,6.813444599510896,2022
Костанайская,Костанайская,kostanay,Kostanay,Костанайская,2023,1977,3963.0,7104.0,,11067.0,0.33,7.589841512182657,9.311813340906816,7.440146680662688,9.022841435653092,8.285008895449879,8.456593569287309,8.868554040531201,8.184597431540945,,,2023
Костанайская,Костанайская,kostanay,Kostanay,Костанайская,2024,1921,5597.0,9934.0,,15531.0,0.33,7.561121589530238,9.650657690851558,7.589841512182657,9.311813340906816,8.630164670075398,8.285008895449879,9.203819154985917,8.868554040531201,,,2024
Кызылординская,Кызылординская,kyzylorda,Kyzylorda,Кызылординская,2015,397,9.4,473.2,625.8,1108.4,0.19,5.986452005284438,7.011574607621133,,,2.341805806147327,,6.161629173631305,,6.440627510481866,,2015
Кызылординская,Кызылординская,kyzylorda,Kyzylorda,Кызылординская,2016,547,,445.5,539.1,984.6,0.09,6.306275286948015,6.893250592779255,5.986452005284438,7.011574607621133,,2.341805806147327,6.101439400316553,6.161629173631305,6.291754307598845,6.440627510481866,2016
Кызылординская,Кызылординская,kyzylorda,Kyzylorda,Кызылординская,2017,1034,,998.0,1656.0,2654.0,0.09,6.942156705699469,7.884199933676039,6.306275286948015,6.893250592779255,,,6.906754778648554,6.101439400316553,7.4127640174265625,6.291754307598845,2017
Кызылординская,Кызылординская,kyzylorda,Kyzylorda,Кызылординская,2018,1488,451.1,200.3,931.3,1582.7,0.09,7.305860032684008,7.36751916049768,6.942156705699469,7.884199933676039,6.11390339430056,,5.304796332645746,6.906754778648554,6.837654651302648,7.4127640174265625,2018
Кызылординская,Кызылординская,kyzylorda,Kyzylorda,Кызылординская,2019,728,193.0,380.0,1374.4,1947.4,0.1,6.591673732008658,7.574763801932387,7.305860032684008,7.36751916049768,5.267858159063328,6.11390339430056,5.942799375126701,5.304796332645746,7.226499876885736,6.837654651302648,2019
Кызылординская,Кызылординская,kyzylorda,Kyzylorda,Кызылординская,2020,3725,12.4,590.8,900.0,1503.2,0.09,8.223090551161533,7.316016474392303,6.591673732008658,7.574763801932387,2.5952547069568657,5.267858159063328,6.383168739966109,5.942799375126701,6.803505257608338,7.226499876885736,2020
Кызылординская,Кызылординская,kyzylorda,Kyzylorda,Кызылординская,2021,4228,324.0,84.0,1559.0,1967.0,0.34,8.34972083747249,7.584773077612199,8.223090551161533,7.316016474392303,5.783825182329737,2.5952547069568657,4.442651256490317,6.383168739966109,7.352441100243583,6.803505257608338,2021
Кызылординская,Кызылординская,kyzylorda,Kyzylorda,Кызылординская,2022,4433,125.0,1441.4,,1566.4,0.44,8.397057390176256,7.357173474618764,8.34972083747249,7.584773077612199,4.836281906951478,5.783825182329737,7.274063671889108,4.442651256490317,,7.352441100243583,2022
Кызылординская,Кызылординская,kyzylorda,Kyzylorda,Кызылординская,2023,4109,89.0,3387.0,,3476.0,0.44,8.32117830749028,8.153925132007862,8.397057390176256,7.357173474618764,4.499809670330265,4.836281906951478,8.127995055771946,7.274063671889108,,,2023
Кызылординская,Кызылординская,kyzylorda,Kyzylorda,Кызылординская,2024,3797,277.0,2953.0,,3230.0,0.44,8.242229891372231,8.080546965824498,8.32117830749028,8.153925132007862,5.627621113690637,4.499809670330265,7.9909154630913255,8.127995055771946,,,2024
Мангистауская,Мангистауская,mangystau,Mangystau,Мангистауская,2015,223,,,235.8,235.8,0.02,5.41164605185504,5.46721590300985,,,,,,,5.46721590300985,,2015
Мангистауская,Мангистауская,mangystau,Mangystau,Мангистауская,2016,258,,,847.7,847.7,0.01,5.556828061699537,6.743705766975631,5.41164605185504,5.46721590300985,,,,,6.743705766975631,5.46721590300985,2016
Мангистауская,Мангистауская,mangystau,Mangystau,Мангистауская,2017,339,486.0,,224.0,710.0,0.02,5.828945617610207,6.566672429803241,5.556828061699537,6.743705766975631,6.18826412308259,,,,5.41610040220442,6.743705766975631,2017
Мангистауская,Мангистауская,mangystau,Mangystau,Мангистауская,2018,486,,0.0,381.6,381.6,0.01,6.18826412308259,5.946990057006152,5.828945617610207,6.566672429803241,,6.18826412308259,0.0,,5.946990057006152,5.41610040220442,2018
Мангистауская,Мангистауская,mangystau,Mangystau,Мангистауская,2019,597,4.0,265.1,571.2,840.3000000000001,0.01,6.393590753950631,6.734948314556767,6.18826412308259,5.946990057006152,1.6094379124341003,,5.583872177983643,0.0,6.34948858061601,5.946990057006152,2019
Мангистауская,Мангистауская,mangystau,Mangystau,Мангистауская,2020,655,,214.8,905.6,1120.4,0.17,6.486160788944089,7.022333183689572,6.393590753950631,6.734948314556767,,1.6094379124341003,5.374352052824034,5.583872177983643,6.809701338506749,6.34948858061601,2020
Мангистауская,Мангистауская,mangystau,Mangystau,Мангистауская,2021,736,,527.0,886.0,1413.0,0.33,6.602587892189336,7.254177846456518,6.486160788944089,7.022333183689572,,,6.269096283706261,5.374352052824034,6.787844982309579,6.809701338506749,2021
Мангистауская,Мангистауская,mangystau,Mangystau,Мангистауская,2022,980,,1143.0,,1143.0,0.26,6.888572459565363,7.042286171939743,6.602587892189336,7.254177846456518,,,7.042286171939743,6.269096283706261,,6.787844982309579,2022
Мангистауская,Мангистауская,mangystau,Mangystau,Мангистауская,2023,1168,11.0,1081.0,,1092.0,0.25,7.063903961472068,6.996681488176538,6.888572459565363,7.042286171939743,2.4849066497880004,,6.9865664594064265,7.042286171939743,,,2023
Мангистауская,Мангистауская,mangystau,Mangystau,Мангистауская,2024,1068,41.0,900.0,,941.0,0.24,6.974478911025045,6.848005274576363,7.063903961472068,6.996681488176538,3.7376696182833684,2.4849066497880004,6.803505257608338,6.9865664594064265,,,2024
Павлодарская,Павлодарская,pavlodar,Pavlodar,Павлодарская,2015,528,278.8,541.8,317.7,1138.3,0.24,6.270988431858299,7.03816931770407,,,5.634075062231381,,6.296740927960714,,5.764250221423291,,2015
Павлодарская,Павлодарская,pavlodar,Pavlodar,Павлодарская,2016,542,459.7,466.8,493.9,1420.4,0.05,6.297109319933935,7.259397580392795,6.270988431858299,7.03816931770407,6.132747071941871,5.634075062231381,6.148040854150079,6.296740927960714,6.204355721957841,5.764250221423291,2016
Павлодарская,Павлодарская,pavlodar,Pavlodar,Павлодарская,2017,525,40.7,273.7,625.0,939.4,0.16,6.265301212737709,6.846305316665914,6.297109319933935,7.259397580392795,3.730501128804756,6.132747071941871,5.615679593101228,6.148040854150079,6.439350371100098,6.204355721957841,2017
Павлодарская,Павлодарская,pavlodar,Pavlodar,Павлодарская,2018,553,387.7,746.1,500.8,1634.6,0.23,6.317164686747284,7.399764988490487,6.265301212737709,6.846305316665914,5.962807837858177,3.730501128804756,6.616199044981755,5.615679593101228,6.218201633932322,6.439350371100098,2018
Павлодарская,Павлодарская,pavlodar,Pavlodar,Павлодарская,2019,1435,1431.0,1306.1,896.7,3633.8,0.24,7.269616749608169,8.198309367821192,6.317164686747284,7.399764988490487,7.266827347520591,5.962807837858177,7.175566221791506,6.616199044981755,6.799835936762642,6.218201633932322,2019
Павлодарская,Павлодарская,pavlodar,Pavlodar,Павлодарская,2020,617,1419.9,1212.3,1260.2,3892.4,0.17,6.42648845745769,8.267038090855177,7.269616749608169,8.198309367821192,7.259045752644029,7.266827347520591,7.101099199057828,7.175566221791506,7.139818927670905,6.799835936762642,2020
Павлодарская,Павлодарская,pavlodar,Pavlodar,Павлодарская,2021,742,2483.0,316.0,1074.0,3873.0,0.17,6.610696044717759,8.262042843966942,6.42648845745769,8.267038090855177,7.81762544305337,7.259045752644029,5.75890177387728,7.101099199057828,6.980075940561763,7.139818927670905,2021
Павлодарская,Павлодарская,pavlodar,Pavlodar,Павлодарская,2022,1178,4742.0,2776.3,,7518.3,0.17,7.07242190053737,8.925228327504815,6.610696044717759,8.262042843966942,8.464425125877582,7.81762544305337,7.929234511720422,5.75890177387728,,6.980075940561763,2022
Павлодарская,Павлодарская,pavlodar,Pavlodar,Павлодарская,2023,1404,3514.0,2691.0,,6205.0,0.17,7.247792581767846,8.733271845008325,7.07242190053737,8.925228327504815,8.164794804244766,8.464425125877582,7.898039690764619,7.929234511720422,,,2023
Павлодарская,Павлодарская,pavlodar,Pavlodar,Павлодарская,2024,1382,2571.0,3913.0,,6484.0,0.65,7.232010331664758,8.777247096750544,7.247792581767846,8.733271845008325,7.85243908535751,8.164794804244766,8.272315147956022,7.898039690764619,,,2024
Северо_Казахстанская,Северо Казахстанская,north_kazakhstan,North Kazakhstan,Северо-Казахстанская,2015,506,144.7,2687.8,320.6,3153.1,5.93,6.228511003591183,8.056458472790816,,,4.981549713201159,,7.896850276410896,,5.773308537304811,,2015
Северо_Казахстанская,Северо Казахстанская,north_kazakhstan,North Kazakhstan,Северо-Казахстанская,2016,542,216.7,408.8,445.7,1071.2,2.66,6.297109319933935,6.977467891393437,6.228511003591183,8.056458472790816,5.3831179682405015,4.981549713201159,6.0156692358048,7.896850276410896,6.101887228358073,5.773308537304811,2016
Северо_Казахстанская,Северо Казахстанская,north_kazakhstan,North Kazakhstan,Северо-Казахстанская,2017,635,61.4,571.5,882.0,1514.9,2.66,6.455198563340122,7.323764600965973,6.297109319933935,6.977467891393437,4.133565275375382,5.3831179682405015,6.350012735428395,6.0156692358048,6.78332520060396,6.101887228358073,2017
Северо_Казахстанская,Северо Казахстанская,north_kazakhstan,North Kazakhstan,Северо-Казахстанская,2018,823,722.4,887.8,763.7,2373.9,2.77,6.714170529909471,7.772710610319132,6.455198563340122,7.323764600965973,6.5839623195179975,4.133565275375382,6.78987223832542,6.350012735428395,6.63948360005018,6.78332520060396,2018
Северо_Казахстанская,Северо Казахстанская,north_kazakhstan,North Kazakhstan,Северо-Казахстанская,2019,1687,1639.0,977.1,1633.7,4249.8,2.8,7.431299675155902,8.35486247949854,6.714170529909471,7.772710610319132,7.402451520818244,6.5839623195179975,6.885611914296447,6.78987223832542,7.399214580257162,6.63948360005018,2019
Северо_Казахстанская,Северо Казахстанская,north_kazakhstan,North Kazakhstan,Северо-Казахстанская,2020,1108,1561.4,1384.4,2180.8,5126.6,0.21,7.011213987350366,8.54239299243798,7.431299675155902,8.35486247949854,7.353978379562469,7.402451520818244,7.233744185588505,6.885611914296447,7.687905503163656,7.399214580257162,2020
Северо_Казахстанская,Северо Казахстанская,north_kazakhstan,North Kazakhstan,Северо-Казахстанская,2021,1105,3101.0,1036.0,1127.0,5264.0,0.22,7.008505182082279,8.568836424568076,7.011213987350366,8.54239299243798,8.039802343736485,7.353978379562469,6.9440872082295275,7.233744185588505,7.028201432058005,7.687905503163656,2021
Северо_Казахстанская,Северо Казахстанская,north_kazakhstan,North Kazakhstan,Северо-Казахстанская,2022,1235,3320.0,1860.0,,5180.0,0.22,7.119635638017636,8.552753366814787,7.008505182082279,8.568836424568076,8.108021221376747,8.039802343736485,7.528869256642251,6.9440872082295275,,7.028201432058005,2022
Северо_Казахстанская,Северо Казахстанская,north_kazakhstan,North Kazakhstan,Северо-Казахстанская,2023,1352,2886.0,1976.0,,4862.0,0.23,7.210079628170788,8.489410810403786,7.119635638017636,8.552753366814787,7.967973179662935,8.108021221376747,7.589335823170617,7.528869256642251,,,2023
Северо_Казахстанская,Северо Казахстанская,north_kazakhstan,North Kazakhstan,Северо-Казахстанская,2024,1229,3038.0,3719.0,,6757.0,3.3,7.114769448366463,8.818482267274234,7.210079628170788,8.489410810403786,8.019283792916793,7.967973179662935,8.221478947267192,7.589335823170617,,,2024
г._Алматы,г. Алматы,almaty_city,Almaty City,г. Алматы,2015,165,76.8,,,76.8,,5.111987788356543,4.354141431184345,,,4.354141431184346,,,,,,2015
г._Алматы,г. Алматы,almaty_city,Almaty City,г. Алматы,2016,75,,,,,,4.330733340286331,,5.111987788356543,4.354141431184345,,4.354141431184346,,,,,2016
г._Алматы,г. Алматы,almaty_city,Almaty City,г. Алматы,2017,202,2276.3,,,2276.3,,5.313205979041787,7.730745809690832,4.330733340286331,,7.730745809690832,,,,,,2017
г._Алматы,г. Алматы,almaty_city,Almaty City,г. Алматы,2018,221,7.8,,,7.8,,5.402677381872279,2.174751721484161,5.313205979041787,7.730745809690832,2.174751721484161,7.730745809690832,,,,,2018
г._Алматы,г. Алматы,almaty_city,Almaty City,г. Алматы,2019,376,,,129.3,129.3,,5.932245187448011,4.869839484130799,5.402677381872279,2.174751721484161,,2.174751721484161,,,4.869839484130799,,2019
г._Алматы,г. Алматы,almaty_city,Almaty City,г. Алматы,2020,337,,1184.4,760.0,1944.4,,5.823045895483019,7.57322289043534,5.932245187448011,4.869839484130799,,,7.077835549353738,,6.634633357861686,4.869839484130799,2020
г._Алматы,г. Алматы,almaty_city,Almaty City,г. Алматы,2021,396,229.0,,913.0,1142.0,,5.98393628068719,7.04141166379481,5.823045895483019,7.57322289043534,5.438079308923196,,,7.077835549353738,6.81783057145415,6.634633357861686,2021
г._Алматы,г. Алматы,almaty_city,Almaty City,г. Алматы,2022,832,,,,,,6.725033642166842,,5.98393628068719,7.04141166379481,,5.438079308923196,,,,6.81783057145415,2022
г._Алматы,г. Алматы,almaty_city,Almaty City,г. Алматы,2023,1177,89.0,629.0,,718.0,,7.071573364211532,6.577861357721046,6.725033642166842,,4.499809670330265,,6.4457198193855785,,,,2023
г._Алматы,г. Алматы,almaty_city,Almaty City,г. Алматы,2024,1461,34.0,2568.0,,2602.0,,7.287560640309724,7.864419904994565,7.071573364211532,6.577861357721046,3.5553480614894135,4.499809670330265,7.851271997109883,6.4457198193855785,,,2024
г._Астана,г. Астана,astana_city,Astana City,г. Астана,2016,14,,,,,,2.70805020110221,,,,,,,,,,2016
г._Астана,г. Астана,astana_city,Astana City,г. Астана,2017,35,,,,,,3.58351893845611,,2.70805020110221,,,,,,,,2017
г._Астана,г. Астана,astana_city,Astana City,г. Астана,2018,61,46.4,,,46.4,,4.127134385045092,3.858622228701031,3.58351893845611,,3.858622228701031,,,,,,2018
г._Астана,г. Астана,astana_city,Astana City,г. Астана,2019,185,,,250.3,250.3,,5.225746673713201,5.526647444549546,4.127134385045092,3.858622228701031,,3.858622228701031,,,5.526647444549546,,2019
г._Астана,г. Астана,astana_city,Astana City,г. Астана,2020,112,,1058.5,721.3,1779.8,,4.727387818712341,7.48481798052128,5.225746673713201,5.526647444549546,,,6.965552377708354,,6.582440565056801,5.526647444549546,2020
г._Астана,г. Астана,astana_city,Astana City,г. Астана,2021,169,163.0,,813.0,976.0,,5.135798437050261,6.884486652042782,4.727387818712341,7.48481798052128,5.099866427824199,,,6.965552377708354,6.70196036600254,6.582440565056801,2021
г._Астана,г. Астана,astana_city,Astana City,г. Астана,2022,378,418.0,,,418.0,,5.937536205082426,6.037870919922137,5.135798437050261,6.884486652042782,6.037870919922137,5.099866427824199,,,,6.70196036600254,2022
г._Астана,г. Астана,astana_city,Astana City,г. Астана,2023,674,217.0,1286.0,,1503.0,,6.514712690872529,7.315883504509785,5.937536205082426,6.037870919922137,5.384495062789089,6.037870919922137,7.160069207596127,,,,2023
г._Астана,г. Астана,astana_city,Astana City,г. Астана,2024,801,96.0,72963.0,,73059.0,,6.687108607866514,11.19903630034927,6.514712690872529,7.315883504509785,4.574710978503383,5.384495062789089,11.197721447806805,7.160069207596127,,,2024
Ұлытау,Ұлытау,ulytau,Ulytau,Ұлытау,2022,933,182.0,67.2,,249.2,0.48,6.839476438228842,5.52226059803281,,,5.209486152841421,,4.222444564849416,,,,2022
Ұлытау,Ұлытау,ulytau,Ulytau,Ұлытау,2023,1057,177.0,732.0,,909.0,3.28,6.964135612418245,6.813444599510896,6.839476438228842,5.52226059803281,5.181783550292085,5.209486152841421,6.597145701886651,4.222444564849416,,,2023
Ұлытау,Ұлытау,ulytau,Ulytau,Ұлытау,2024,1041,141.0,601.0,,742.0,0.52,6.948897222313312,6.610696044717759,6.964135612418245,6.813444599510896,4.955827057601261,5.181783550292085,6.400257445308821,6.597145701886651,,,2024
